genes,#R3,#R6,#R12,#R20
tG(GCC)P2,0,0,3,7
tG(UCC)G,0,0,0,0
tG(UCC)N,0,0,0,0
tG(UCC)O,0,0,0,0
tG(UCC)Q,0,0,0,0
tH(GUG)E1,2,0,1,0
tH(GUG)E2,6,53,83,83
tH(GUG)G1,3,21,39,20
tH(GUG)G2,1,2,5,15
tH(GUG)H,0,1,2,2
tH(GUG)K,0,2,13,25
tH(GUG)M,6,20,58,83
tH(GUG)Q,0,0,0,0
tI(AAU)B,0,0,0,0
tI(AAU)D,0,2,1,9
tI(AAU)E1,0,0,16,46
tI(AAU)E2,0,0,0,0
tI(AAU)G,0,2,4,3
tI(AAU)I1,0,0,0,0
tI(AAU)I2,0,0,0,0
tI(AAU)L1,0,0,0,0
tI(AAU)L2,0,0,0,1
tI(AAU)N1,1,10,20,60
tI(AAU)N2,0,0,0,0
tI(AAU)P1,0,0,0,0
tI(AAU)P2,0,0,0,0
tI(GAU)Q,0,0,0,0
tI(UAU)D,0,1,2,5
tI(UAU)L,0,2,2,3
tK(CUU)C,0,0,0,0
tK(CUU)D1,0,0,0,0
tK(CUU)D2,0,0,0,0
tK(CUU)E1,0,0,0,0
tK(CUU)E2,0,0,0,0
tK(CUU)F,0,0,0,1
tK(CUU)G1,0,0,0,0
tK(CUU)G2,0,0,0,0
tK(CUU)G3,0,0,0,0
tK(CUU)I,0,0,0,0
tK(CUU)J,0,0,0,0
tK(CUU)K,0,0,0,0
tK(CUU)M,0,1,3,1
tK(CUU)P,0,0,0,1
tK(UUU)D,3,5,9,1
tK(UUU)G1,0,1,0,0
tK(UUU)G2,0,0,1,1
tK(UUU)K,0,0,3,0
tK(UUU)L,0,2,1,0
tK(UUU)O,14,32,24,24
tK(UUU)P,1,10,5,0
tK(UUU)Q,0,0,0,0
tL(CAA)A,0,0,0,0
tL(CAA)C,0,0,1,0
tL(CAA)D,0,1,1,1
tL(CAA)G1,16,63,96,100
tL(CAA)G2,0,1,6,8
tL(CAA)G3,0,4,12,45
tL(CAA)K,0,0,1,0
tL(CAA)L,12,54,54,55
tL(CAA)M,0,0,0,0
tL(CAA)N,0,0,0,1
tL(GAG)G,0,1,3,1
tL(UAA)B1,0,0,1,0
tL(UAA)B2,0,0,0,0
tL(UAA)D,0,1,0,0
tL(UAA)J,0,1,0,2
tL(UAA)K,0,0,0,0
tL(UAA)L,0,1,2,2
tL(UAA)N,1,0,0,2
tL(UAA)Q,0,0,0,0
tL(UAG)J,0,0,0,0
tL(UAG)L1,34,90,100,100
tL(UAG)L2,0,0,0,0
tM(CAU)C,0,0,0,0
tM(CAU)D,0,0,0,0
tM(CAU)E,0,1,0,1
tM(CAU)J1,0,0,0,0
tM(CAU)J2,0,0,0,0
tM(CAU)J3,0,0,0,0
tM(CAU)M,0,0,2,1
tM(CAU)O1,0,0,0,2
tM(CAU)O2,1,3,0,0
tM(CAU)P,13,61,99,100
tM(CAU)Q1,0,0,0,0
tM(CAU)Q2,0,0,0,0
tN(GUU)C,0,2,2,4
tN(GUU)F,1,14,35,73
tN(GUU)G,0,0,0,0
tN(GUU)K,2,21,68,79
tN(GUU)L,0,0,3,2
tN(GUU)N1,1,1,3,3
tN(GUU)N2,0,0,0,0
tN(GUU)O1,0,3,9,21
tN(GUU)O2,0,0,0,0
tN(GUU)P,94,100,100,100
tN(GUU)Q,0,0,0,0
tP(AGG)C,1,13,50,49
tP(AGG)N,0,2,12,21
tP(UGG)A,0,0,0,1
tP(UGG)F,0,0,0,0
tP(UGG)H,2,16,48,54
tP(UGG)L,0,0,0,0
tP(UGG)M,0,0,0,0
tP(UGG)N1,2,9,29,36
tP(UGG)N2,1,0,2,0
tP(UGG)O1,0,0,0,0
tP(UGG)O2,0,0,0,0
tP(UGG)O3,2,12,37,36
tP(UGG)Q,0,0,0,0
tQ(CUG)M,0,0,0,0
tQ(UUG)B,0,0,0,0
tQ(UUG)C,0,0,0,0
tQ(UUG)D1,0,0,0,0
tQ(UUG)D2,0,0,0,0
tQ(UUG)D3,0,0,0,0
tQ(UUG)E1,0,0,0,2
tQ(UUG)E2,0,0,0,0
tQ(UUG)H,0,0,0,0
tQ(UUG)L,0,0,0,0
tQ(UUG)Q,0,0,0,0
tR(ACG)D,0,0,0,0
tR(ACG)E,0,0,0,0
tR(ACG)J,0,1,12,43
tR(ACG)K,0,0,0,0
tR(ACG)L,0,0,0,0
tR(ACG)O,0,0,0,0
tR(ACG)Q2,0,0,0,0
tR(CCG)L,0,0,0,0
tR(CCU)J,0,1,4,7
tR(UCU)B,0,0,0,0
tR(UCU)D,0,3,7,29
tR(UCU)E,0,0,3,3
tR(UCU)G1,0,0,4,0
tR(UCU)G2,0,0,0,0
tR(UCU)G3,2,7,29,57
tR(UCU)J1,0,0,1,2
tR(UCU)J2,0,0,0,0
tR(UCU)K,0,1,5,0
tR(UCU)M1,0,0,1,2
tR(UCU)M2,0,1,0,0
tR(UCU)Q1,0,0,0,0
tS(AGA)A,0,0,0,0
tS(AGA)B,0,1,1,7
tS(AGA)D1,0,0,0,0
tS(AGA)D2,0,0,0,0
tS(AGA)D3,0,0,0,0
tS(AGA)E,0,0,0,0
tS(AGA)G,0,0,0,0
tS(AGA)H,0,0,0,0
tS(AGA)J,0,0,0,0
tS(AGA)L,0,0,0,0
tS(AGA)M,0,0,0,0
tS(CGA)C,0,1,5,13
tS(GCU)F,0,2,2,1
tS(GCU)L,0,1,1,0
tS(GCU)O,0,5,11,12
tS(GCU)Q1,0,0,0,0
tS(UGA)E,1,1,0,0
tS(UGA)I,1,22,40,52
tS(UGA)P,0,0,2,2
tS(UGA)Q2,0,0,0,0
tT(AGU)B,0,0,0,0
tT(AGU)C,0,0,0,0
tT(AGU)D,0,1,3,1
tT(AGU)H,0,0,0,0
tT(AGU)I1,0,1,1,0
tT(AGU)I2,0,0,0,0
tT(AGU)J,0,0,0,0
tT(AGU)N1,1,1,7,4
tT(AGU)N2,0,0,0,0
tT(AGU)O1,0,0,0,0
tT(AGU)O2,0,0,0,0
tT(CGU)K,0,0,0,0
tT(UGU)G1,0,0,0,0
tT(UGU)G2,0,0,0,0
tT(UGU)H,0,0,0,0
tT(UGU)P,0,0,0,0
tT(UGU)Q1,0,0,0,0
tT(XXX)Q2,0,0,0,0
tV(AAC)E1,0,0,0,0
tV(AAC)E2,4,3,20,18
tV(AAC)G1,1,0,6,9
tV(AAC)G2,0,1,1,2
tV(AAC)G3,0,10,19,15
tV(AAC)H,0,0,0,0
tV(AAC)J,0,0,0,0
tV(AAC)K1,0,0,1,0
tV(AAC)K2,2,9,22,42
tV(AAC)L,0,1,1,0
tV(AAC)M1,0,0,0,0
tV(AAC)M2,2,4,33,33
tV(AAC)M3,0,0,0,0
tV(AAC)O,4,9,34,26
tV(CAC)D,0,0,0,1
tV(CAC)H,0,0,0,0
tV(UAC)B,0,0,4,4
tV(UAC)D,0,0,5,9
tV(UAC)Q,0,0,0,0
tW(CCA)G1,1,6,24,58
tW(CCA)G2,0,0,0,0
tW(CCA)J,0,0,0,6
tW(CCA)K,0,9,35,72
tW(CCA)M,0,0,3,5
tW(CCA)P,3,16,54,91
tW(UCA)Q,0,0,0,0
tX(XXX)D,0,0,0,0
tY(GUA)D,0,0,0,0
tY(GUA)F1,0,0,0,0
tY(GUA)F2,0,0,0,0
tY(GUA)J1,0,0,0,0
tY(GUA)J2,0,0,0,0
tY(GUA)M1,0,0,0,0
tY(GUA)M2,0,0,0,0
tY(GUA)O,0,0,0,0
tY(GUA)Q,0,0,0,0
