,locus_name,FC0_bayexpress,FC1_bayexpress,FC2_bayexpress,FC0_edgeR,FC1_edgeR,FC2_edgeR,FC0_DESeq2,FC1_DESeq2,FC2_DESeq2
3765,YKL033W-A,True,False,False,True,False,False,True,False,False
3766,YKL034W,True,False,False,True,False,False,True,False,False
3767,YKL035W,True,False,False,True,False,False,True,False,False
3768,YKL036C,True,False,False,True,False,False,True,False,False
3769,YKL037W,True,True,False,True,True,False,True,True,False
3770,YKL038W,True,False,False,True,False,False,True,False,False
3771,YKL039W,True,False,False,False,False,False,False,False,False
3772,YKL040C,True,False,False,True,False,False,True,False,False
3773,YKL041W,True,False,False,True,False,False,True,False,False
3774,YKL042W,True,False,False,True,False,False,True,False,False
3775,YKL043W,True,False,False,True,True,False,True,True,False
3776,YKL044W,True,False,False,True,False,False,True,False,False
3777,YKL045W,True,True,False,True,False,False,True,False,False
3778,YKL046C,True,False,False,True,False,False,True,False,False
3779,YKL047W,True,False,False,True,False,False,True,False,False
3780,YKL048C,True,False,False,True,False,False,True,False,False
3781,YKL049C,True,False,False,False,False,False,False,False,False
3782,YKL050C,False,False,False,True,False,False,True,False,False
3783,YKL051W,True,False,False,True,True,False,True,True,False
3784,YKL052C,True,False,False,False,False,False,False,False,False
3785,YKL053C-A,True,False,False,True,False,False,True,False,False
3786,YKL053W,False,False,False,,,,False,False,False
3787,YKL054C,True,False,False,True,False,False,True,False,False
3788,YKL055C,False,False,False,True,False,False,True,False,False
3789,YKL056C,True,False,False,True,False,False,True,False,False
3790,YKL057C,True,False,False,False,False,False,False,False,False
3791,YKL058W,True,False,False,False,False,False,False,False,False
3792,YKL059C,True,False,False,True,False,False,True,False,False
3793,YKL060C,True,False,False,True,False,False,True,False,False
3794,YKL061W,True,False,False,True,False,False,True,False,False
3795,YKL062W,True,True,False,True,True,True,True,True,True
3796,YKL063C,True,False,False,True,False,False,True,False,False
3797,YKL064W,True,False,False,False,False,False,False,False,False
3798,YKL065C,True,False,False,True,False,False,True,False,False
3799,YKL065W-A,True,False,False,True,False,False,True,False,False
3800,YKL066W,True,False,False,True,False,False,True,False,False
3801,YKL067W,True,False,False,True,False,False,True,False,False
3802,YKL068W,False,False,False,True,False,False,True,False,False
3803,YKL068W-A,False,False,False,True,False,False,True,False,False
3804,YKL069W,True,False,False,True,False,False,True,False,False
3805,YKL070W,True,False,False,False,False,False,False,False,False
3806,YKL071W,False,False,False,True,False,False,True,False,False
3807,YKL072W,True,False,False,False,False,False,False,False,False
3808,YKL073W,True,False,False,False,False,False,False,False,False
3809,YKL074C,False,False,False,True,False,False,True,False,False
3810,YKL075C,True,False,False,True,False,False,True,False,False
3811,YKL076C,True,False,False,True,False,False,True,False,False
3812,YKL077W,True,False,False,True,False,False,True,False,False
3813,YKL078W,True,True,False,True,True,False,True,True,False
3814,YKL079W,True,False,False,False,False,False,False,False,False
3815,YKL080W,True,False,False,False,False,False,False,False,False
3816,YKL081W,True,False,False,True,False,False,True,False,False
3817,YKL082C,True,False,False,True,False,False,True,False,False
3818,YKL083W,True,False,False,False,False,False,True,False,False
3819,YKL084W,True,False,False,True,False,False,True,False,False
3820,YKL085W,True,False,False,True,False,False,True,False,False
3821,YKL086W,True,False,False,True,False,False,True,False,False
3822,YKL087C,True,False,False,True,False,False,True,False,False
3823,YKL088W,True,False,False,False,False,False,False,False,False
3824,YKL089W,True,False,False,True,False,False,True,False,False
3825,YKL090W,True,False,False,False,False,False,False,False,False
3826,YKL091C,True,False,False,False,False,False,False,False,False
3827,YKL092C,True,False,False,True,False,False,True,False,False
3828,YKL093W,True,False,False,False,False,False,False,False,False
3829,YKL094W,True,False,False,False,False,False,False,False,False
3830,YKL095W,False,False,False,True,False,False,True,False,False
3831,YKL096C-B,True,True,False,True,True,False,True,True,False
3832,YKL096W,True,False,False,True,True,False,True,True,False
3833,YKL096W-A,True,False,False,True,False,False,True,False,False
3834,YKL097C,True,True,False,True,True,False,True,True,False
3835,YKL098W,True,False,False,False,False,False,False,False,False
3836,YKL099C,True,False,False,True,False,False,True,False,False
3837,YKL100C,True,False,False,True,False,False,True,False,False
3838,YKL100W-A,False,False,False,,,,,,
3839,YKL101W,True,False,False,False,False,False,False,False,False
3840,YKL102C,False,False,False,True,False,False,True,False,False
3841,YKL103C,True,False,False,True,False,False,True,False,False
3842,YKL104C,True,False,False,True,False,False,True,False,False
3843,YKL105C,True,False,False,True,False,False,True,False,False
3844,YKL106C-A,False,False,False,,,,False,False,False
3845,YKL106W,True,False,False,True,False,False,True,False,False
3846,YKL107W,True,False,False,True,False,False,True,False,False
3847,YKL108W,True,True,False,True,False,False,True,False,False
3848,YKL109W,True,True,False,True,True,True,True,True,True
3849,YKL110C,True,False,False,True,False,False,True,False,False
3850,YKL111C,False,False,False,,,,False,False,False
3851,YKL112W,True,False,False,True,False,False,True,False,False
3852,YKL113C,True,False,False,True,False,False,True,False,False
3853,YKL114C,True,False,False,True,False,False,True,False,False
3854,YKL115C,True,False,False,True,False,False,True,False,False
3855,YKL116C,True,False,False,True,False,False,True,False,False
3856,YKL117W,True,False,False,True,False,False,True,False,False
3857,YKL118W,False,False,False,,,,False,False,False
3858,YKL119C,True,False,False,True,False,False,False,False,False
3859,YKL120W,True,False,False,True,False,False,True,False,False
3860,YKL121W,True,False,False,True,False,False,True,False,False
3861,YKL122C,True,False,False,False,False,False,False,False,False
3862,YKL123W,True,False,False,True,False,False,True,False,False
3863,YKL124W,True,False,False,True,False,False,True,False,False
3864,YKL125W,True,False,False,True,False,False,True,False,False
3865,YKL126W,True,False,False,False,False,False,False,False,False
3866,YKL127W,True,False,False,True,False,False,True,False,False
3867,YKL128C,True,False,False,False,False,False,False,False,False
3868,YKL129C,True,False,False,True,False,False,True,False,False
3869,YKL130C,True,False,False,False,False,False,False,False,False
3870,YKL131W,False,False,False,,,,True,False,False
3871,YKL132C,True,False,False,True,False,False,True,False,False
3872,YKL133C,True,False,False,True,False,False,True,False,False
3873,YKL134C,True,False,False,True,False,False,True,False,False
3874,YKL135C,True,False,False,False,False,False,False,False,False
3875,YKL136W,False,False,False,False,False,False,False,False,False
3876,YKL137W,False,False,False,True,False,False,True,False,False
3877,YKL138C,False,False,False,True,False,False,True,False,False
3878,YKL138C-A,True,False,False,False,False,False,False,False,False
3879,YKL139W,True,False,False,False,False,False,False,False,False
3880,YKL140W,True,False,False,True,False,False,True,False,False
3881,YKL141W,True,False,False,True,False,False,True,False,False
3882,YKL142W,True,False,False,True,False,False,True,False,False
3883,YKL143W,True,False,False,True,False,False,True,False,False
3884,YKL144C,False,False,False,False,False,False,False,False,False
3885,YKL145W,True,False,False,True,False,False,True,False,False
3886,YKL145W-A,False,False,False,,,,,,
3887,YKL146W,True,False,False,True,False,False,True,False,False
3888,YKL147C,False,False,False,,,,False,False,False
3889,YKL148C,True,False,False,False,False,False,False,False,False
3890,YKL149C,True,False,False,True,False,False,True,False,False
3891,YKL150W,True,False,False,True,False,False,True,False,False
3892,YKL151C,True,False,False,True,False,False,True,False,False
3893,YKL152C,True,False,False,True,False,False,True,False,False
3894,YKL153W,True,False,False,True,False,False,True,False,False
3895,YKL154W,True,False,False,True,False,False,True,False,False
3896,YKL155C,True,False,False,False,False,False,False,False,False
3897,YKL156C-A,False,False,False,,,,,,
3898,YKL156W,True,False,False,True,False,False,True,False,False
3899,YKL157W,True,False,False,False,False,False,False,False,False
3900,YKL159C,True,False,False,False,False,False,False,False,False
3901,YKL160W,True,False,False,False,False,False,False,False,False
3902,YKL161C,True,True,False,True,False,False,True,False,False
3903,YKL162C,True,True,False,True,False,False,True,False,False
3904,YKL162C-A,True,True,True,True,True,True,True,True,True
3905,YKL163W,True,True,False,True,True,False,True,True,False
3906,YKL164C,True,False,False,True,False,False,True,False,False
3907,YKL165C,True,False,False,True,False,False,True,False,False
3908,YKL165C-A,False,False,False,,,,False,False,False
3909,YKL166C,True,False,False,True,False,False,True,False,False
3910,YKL167C,True,False,False,False,False,False,False,False,False
3911,YKL168C,True,False,False,True,False,False,True,False,False
3912,YKL169C,False,False,False,True,False,False,True,False,False
3913,YKL170W,True,False,False,True,False,False,True,False,False
3914,YKL171W,True,False,False,False,False,False,False,False,False
3915,YKL172W,True,False,False,True,False,False,True,False,False
3916,YKL173W,True,False,False,False,False,False,False,False,False
3917,YKL174C,True,False,False,False,False,False,False,False,False
3918,YKL175W,True,False,False,True,False,False,True,False,False
3919,YKL176C,True,False,False,True,False,False,True,False,False
3920,YKL177W,False,False,False,,,,True,True,False
3921,YKL178C,True,True,False,True,True,False,True,True,False
3922,YKL179C,True,False,False,True,False,False,True,False,False
3923,YKL180W,False,False,False,True,False,False,True,False,False
3924,YKL181W,True,False,False,True,False,False,True,False,False
3925,YKL182W,True,False,False,True,True,False,True,True,False
3926,YKL183C-A,False,False,False,False,False,False,False,False,False
3927,YKL183W,True,False,False,False,False,False,False,False,False
3928,YKL184W,True,False,False,False,False,False,False,False,False
3929,YKL185W,True,False,False,True,False,False,True,False,False
3930,YKL186C,True,False,False,True,False,False,True,False,False
3931,YKL187C,True,False,False,True,False,False,True,False,False
3932,YKL188C,True,False,False,True,False,False,True,False,False
3933,YKL189W,True,False,False,True,False,False,True,False,False
3934,YKL190W,True,False,False,True,False,False,True,False,False
3935,YKL191W,True,False,False,True,False,False,True,False,False
3936,YKL192C,True,False,False,False,False,False,False,False,False
3937,YKL193C,True,False,False,True,False,False,True,False,False
3938,YKL194C,True,False,False,False,False,False,False,False,False
3939,YKL195W,True,False,False,False,False,False,False,False,False
3940,YKL196C,True,False,False,False,False,False,False,False,False
3941,YKL197C,True,False,False,False,False,False,False,False,False
3942,YKL198C,True,False,False,True,False,False,True,False,False
3943,YKL201C,True,False,False,False,False,False,False,False,False
3944,YKL202W,True,False,False,True,False,False,True,False,False
3945,YKL203C,True,False,False,True,False,False,True,False,False
3946,YKL204W,True,False,False,False,False,False,False,False,False
3947,YKL205W,True,False,False,True,False,False,True,False,False
3948,YKL206C,True,False,False,True,False,False,True,False,False
3949,YKL207W,True,False,False,True,False,False,True,False,False
3950,YKL208W,True,False,False,True,False,False,True,False,False
3951,YKL209C,True,False,False,False,False,False,False,False,False
3952,YKL210W,True,False,False,False,False,False,False,False,False
3953,YKL211C,True,False,False,True,False,False,True,False,False
3954,YKL212W,True,False,False,True,False,False,True,False,False
3955,YKL213C,True,False,False,False,False,False,False,False,False
3956,YKL214C,True,False,False,True,False,False,True,False,False
3957,YKL215C,True,False,False,True,False,False,False,False,False
3958,YKL216W,True,False,False,True,False,False,True,False,False
3959,YKL217W,True,False,False,True,False,False,True,False,False
